ActivityID,LeadID,Date,ActivityType,AssignedRepID,created_at,updated_at
5494,9352,2024-10-12,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5495,2360,2024-03-24,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5496,3290,2023-07-14,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5497,3547,2023-09-11,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
5498,7491,2023-01-25,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5499,7598,2024-07-30,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5500,9278,2024-08-13,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
5501,1892,2023-01-09,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5502,9117,2024-04-26,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5503,6500,2023-06-08,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5504,6655,2024-09-20,meeting,23,2024-11-11 09:19:27,2024-11-11 09:19:27
5505,5129,2023-10-30,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5506,6864,2023-12-07,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5507,5266,2023-12-23,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5508,7585,2023-03-06,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
5509,174,2024-01-17,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
5510,4653,2024-01-10,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
5511,9201,2024-07-31,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
5512,3967,2024-02-02,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5513,5391,2023-08-10,email,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5514,124,2023-11-11,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5515,9225,2023-08-16,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5516,9251,2024-07-03,meeting,8,2024-11-11 09:19:27,2024-11-11 09:19:27
5517,7109,2022-11-02,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5518,1053,2023-08-30,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5519,8116,2024-08-08,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
5520,4367,2024-08-16,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5521,5205,2023-10-07,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5522,8048,2022-12-17,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5523,3812,2024-04-30,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
5524,3365,2024-09-18,email,2,2024-11-11 09:19:27,2024-11-11 09:19:27
5525,2807,2024-01-29,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5526,9401,2024-09-30,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5527,3782,2023-08-21,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5528,7697,2023-05-30,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
5529,4659,2023-04-04,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
5530,6570,2023-02-23,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5531,4299,2023-03-11,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5532,2488,2022-10-28,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
5533,2690,2023-07-15,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
5534,209,2024-05-14,meeting,20,2024-11-11 09:19:27,2024-11-11 09:19:27
5535,7978,2024-10-07,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
5536,4299,2023-10-12,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
5537,6961,2024-08-28,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5538,4276,2023-04-19,email,15,2024-11-11 09:19:27,2024-11-11 09:19:27
5539,7181,2023-10-27,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
5540,5976,2023-04-07,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5541,9030,2023-04-22,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
5542,8101,2023-11-14,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
5543,4043,2024-08-26,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
5544,3571,2024-04-28,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5545,1415,2023-08-15,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5546,8088,2023-07-01,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5547,6924,2024-04-07,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
5548,3941,2022-11-29,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
5549,8076,2024-05-17,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
5550,9753,2023-09-27,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5551,3461,2024-01-29,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
5552,9159,2024-09-01,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5553,7296,2024-03-20,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5554,622,2023-07-20,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
5555,292,2024-03-23,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
5556,9544,2023-01-18,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5557,2667,2022-12-13,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
5558,1722,2023-11-05,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
5559,8589,2022-11-24,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
5560,7338,2022-12-03,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5561,2917,2024-08-15,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
5562,170,2024-02-12,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5563,2498,2023-06-18,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5564,7149,2023-08-27,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5565,1480,2023-04-10,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
5566,2152,2023-11-13,email,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5567,6848,2023-10-11,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5568,9837,2024-05-17,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
5569,1942,2024-09-23,call,41,2024-11-11 09:19:27,2024-11-11 09:19:27
5570,5791,2022-12-21,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
5571,5794,2023-05-10,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5572,4824,2023-03-16,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
5573,2681,2023-09-10,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5574,1132,2023-11-20,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
5575,4986,2024-07-15,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
5576,4106,2023-07-24,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5577,3296,2024-03-11,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5578,5497,2024-10-17,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
5579,9721,2024-04-05,email,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5580,3973,2023-01-06,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
5581,6811,2024-05-10,email,41,2024-11-11 09:19:27,2024-11-11 09:19:27
5582,1147,2022-11-01,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5583,6391,2023-10-18,email,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5584,1919,2024-01-03,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
5585,3038,2024-05-20,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5586,1025,2022-12-26,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5587,9782,2023-08-24,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5588,9542,2023-04-09,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
5589,9496,2023-01-24,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
5590,5784,2024-06-28,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
5591,7581,2024-09-12,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5592,2407,2023-08-03,meeting,8,2024-11-11 09:19:27,2024-11-11 09:19:27
5593,2614,2024-04-12,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5594,9954,2024-10-20,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
5595,7618,2024-10-15,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5596,6441,2023-11-09,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
5597,6933,2023-08-11,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
5598,3183,2024-10-05,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5599,9882,2023-11-24,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
5600,9156,2024-04-04,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5601,4857,2023-05-31,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
5602,7411,2023-04-10,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5603,9110,2023-12-26,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5604,163,2024-07-10,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
5605,8571,2023-09-18,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5606,9406,2023-11-09,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5607,7638,2023-05-12,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
5608,1536,2024-05-15,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5609,1813,2024-04-01,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5610,3356,2023-02-21,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
5611,4262,2024-04-09,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
5612,1380,2024-06-03,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5613,5562,2023-05-03,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5614,8744,2023-07-29,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5615,3881,2024-02-18,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5616,9494,2023-06-27,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
5617,3944,2023-10-09,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
5618,6051,2024-06-15,meeting,28,2024-11-11 09:19:27,2024-11-11 09:19:27
5619,4165,2023-10-29,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
5620,7593,2022-11-03,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5621,6680,2024-01-12,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5622,3430,2022-12-30,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5623,3994,2023-03-08,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
5624,5685,2024-03-19,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5625,4250,2023-12-11,email,26,2024-11-11 09:19:27,2024-11-11 09:19:27
5626,6057,2024-08-07,call,36,2024-11-11 09:19:27,2024-11-11 09:19:27
5627,4636,2024-07-20,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
5628,6057,2023-08-19,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
5629,3406,2023-02-26,call,15,2024-11-11 09:19:27,2024-11-11 09:19:27
5630,7494,2024-03-09,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5631,1901,2023-01-04,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
5632,1381,2023-06-06,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5633,2127,2022-11-23,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
5634,2805,2022-10-29,call,5,2024-11-11 09:19:27,2024-11-11 09:19:27
5635,5399,2023-08-11,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5636,2473,2024-09-21,meeting,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5637,4607,2024-02-08,call,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5638,9498,2022-11-21,meeting,20,2024-11-11 09:19:27,2024-11-11 09:19:27
5639,7480,2024-08-02,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
5640,9739,2024-05-02,call,48,2024-11-11 09:19:27,2024-11-11 09:19:27
5641,5798,2023-03-24,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5642,3187,2023-04-18,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5643,2461,2024-05-08,meeting,14,2024-11-11 09:19:27,2024-11-11 09:19:27
5644,9007,2023-05-17,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5645,1540,2023-05-28,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5646,3729,2024-06-02,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5647,4744,2023-08-15,call,21,2024-11-11 09:19:27,2024-11-11 09:19:27
5648,8580,2023-09-01,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5649,3549,2024-02-21,email,30,2024-11-11 09:19:27,2024-11-11 09:19:27
5650,4610,2023-11-12,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5651,3519,2024-02-03,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
5652,8749,2024-05-31,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5653,4372,2023-11-18,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
5654,9674,2022-11-05,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
5655,4465,2023-05-01,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5656,732,2023-08-28,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5657,8521,2023-07-23,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
5658,6565,2024-04-24,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
5659,6757,2024-10-05,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5660,6438,2023-11-02,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5661,484,2022-12-09,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
5662,725,2024-05-13,meeting,2,2024-11-11 09:19:27,2024-11-11 09:19:27
5663,7496,2023-03-28,email,15,2024-11-11 09:19:27,2024-11-11 09:19:27
5664,8495,2023-08-23,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
5665,9992,2024-08-21,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5666,4560,2023-09-13,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5667,5140,2023-05-04,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5668,4199,2023-01-03,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
5669,185,2024-06-04,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5670,9887,2024-02-04,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
5671,3092,2023-01-21,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5672,4752,2023-07-30,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
5673,2765,2023-05-20,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5674,1477,2023-06-11,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
5675,4574,2022-12-19,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5676,830,2024-02-14,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
5677,1647,2023-05-10,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
5678,6490,2022-11-27,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
5679,3220,2023-08-02,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
5680,4421,2024-05-19,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5681,5963,2023-11-05,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
5682,2104,2024-04-28,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
5683,5446,2023-10-07,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
5684,9950,2024-03-29,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5685,9068,2023-11-04,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
5686,6273,2023-12-30,email,42,2024-11-11 09:19:27,2024-11-11 09:19:27
5687,5148,2024-10-19,call,21,2024-11-11 09:19:27,2024-11-11 09:19:27
5688,4614,2023-06-01,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5689,9967,2024-06-14,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
5690,9428,2023-11-16,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5691,9434,2023-03-13,meeting,18,2024-11-11 09:19:27,2024-11-11 09:19:27
5692,2233,2024-03-02,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5693,2209,2024-04-12,email,29,2024-11-11 09:19:27,2024-11-11 09:19:27
5694,6585,2023-05-21,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
5695,1075,2023-11-08,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5696,2266,2023-03-01,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
5697,7982,2023-04-18,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
5698,1510,2023-07-04,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
5699,1117,2023-12-08,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5700,2688,2023-09-23,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5701,9532,2023-09-29,meeting,43,2024-11-11 09:19:27,2024-11-11 09:19:27
5702,5671,2024-01-14,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
5703,8859,2024-01-15,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
5704,7789,2023-08-08,email,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5705,4478,2023-07-23,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5706,9448,2023-10-22,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
5707,9919,2023-03-19,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5708,6611,2023-12-28,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5709,800,2023-02-06,email,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5710,9830,2023-08-24,call,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5711,7696,2022-12-26,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5712,6886,2022-11-04,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5713,3513,2023-05-27,email,41,2024-11-11 09:19:27,2024-11-11 09:19:27
5714,320,2022-12-27,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
5715,2841,2024-05-16,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
5716,4260,2023-04-26,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5717,9832,2023-11-19,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
5718,589,2024-08-28,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5719,3722,2024-01-13,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
5720,7092,2024-03-09,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
5721,3044,2024-05-29,meeting,10,2024-11-11 09:19:27,2024-11-11 09:19:27
5722,1778,2023-10-24,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5723,3721,2023-05-07,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
5724,2576,2023-04-09,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5725,407,2024-02-11,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5726,7431,2023-07-05,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
5727,5087,2024-03-10,email,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5728,1018,2023-10-11,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5729,2452,2022-12-02,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
5730,4097,2024-05-11,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5731,7619,2024-08-21,email,7,2024-11-11 09:19:27,2024-11-11 09:19:27
5732,9695,2022-12-07,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
5733,4953,2023-11-21,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5734,4012,2022-11-02,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
5735,4305,2023-06-06,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
5736,7029,2023-11-18,email,4,2024-11-11 09:19:27,2024-11-11 09:19:27
5737,8269,2024-04-10,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5738,9332,2023-05-29,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
5739,5145,2023-11-24,call,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5740,1913,2023-02-01,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5741,8364,2023-02-15,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
5742,8406,2023-05-26,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5743,5823,2023-07-10,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5744,7434,2023-10-24,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5745,5586,2024-01-29,meeting,18,2024-11-11 09:19:27,2024-11-11 09:19:27
5746,1021,2024-05-13,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
5747,7174,2024-08-19,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
5748,4750,2024-01-05,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5749,160,2023-12-20,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
5750,2760,2024-06-13,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5751,2480,2023-07-11,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5752,409,2024-06-20,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5753,8832,2024-07-16,email,7,2024-11-11 09:19:27,2024-11-11 09:19:27
5754,3880,2024-03-03,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5755,5227,2024-05-29,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5756,3898,2023-11-05,email,25,2024-11-11 09:19:27,2024-11-11 09:19:27
5757,4148,2024-05-22,email,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5758,285,2024-03-23,email,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5759,4231,2023-08-08,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
5760,3446,2023-04-11,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
5761,5621,2024-08-13,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5762,9602,2023-03-25,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5763,9434,2022-11-03,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
5764,1749,2023-06-14,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
5765,1832,2023-02-20,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
5766,9520,2023-07-31,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5767,8727,2024-03-07,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
5768,860,2023-03-30,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5769,2579,2024-06-13,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
5770,5043,2024-08-21,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
5771,1638,2024-05-31,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
5772,2757,2023-04-29,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
5773,4684,2023-09-06,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
5774,4144,2023-02-18,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5775,134,2023-10-20,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
5776,5724,2022-10-27,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
5777,5186,2024-01-25,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5778,9133,2023-03-11,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5779,2489,2024-10-04,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5780,9592,2022-11-15,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
5781,565,2023-04-12,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
5782,1990,2024-06-28,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
5783,2861,2023-04-26,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
5784,3636,2022-11-04,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5785,9195,2023-05-11,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5786,3186,2022-12-28,call,44,2024-11-11 09:19:27,2024-11-11 09:19:27
5787,7992,2023-04-09,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
5788,4355,2024-06-01,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
5789,1043,2024-07-14,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
5790,8684,2024-04-18,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
5791,2249,2023-11-16,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
5792,4299,2022-11-24,meeting,14,2024-11-11 09:19:27,2024-11-11 09:19:27
5793,7557,2024-01-21,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5794,1819,2023-09-26,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
5795,6281,2024-07-06,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5796,9053,2022-12-09,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
5797,9043,2023-07-23,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
5798,5832,2023-05-10,email,10,2024-11-11 09:19:27,2024-11-11 09:19:27
5799,6966,2024-05-25,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5800,3478,2023-07-25,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
5801,2551,2022-11-04,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
5802,3730,2024-05-27,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
5803,3419,2024-08-08,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
5804,3873,2022-10-30,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
5805,8052,2023-02-14,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
5806,395,2023-10-03,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
5807,2070,2024-10-02,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
5808,1982,2023-06-15,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
5809,5426,2023-02-07,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
5810,8617,2023-07-27,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
5811,5844,2024-07-12,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
5812,8865,2023-05-22,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
5813,5717,2023-07-21,call,23,2024-11-11 09:19:27,2024-11-11 09:19:27
