StageID,OpportunityID,StageName,StageStartDate,StageEndDate,created_at,updated_at
6312,4168,discovery,2023-04-14,2022-12-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6313,4660,negotiation,2024-09-12,2024-06-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6314,1395,negotiation,2023-10-11,2023-11-02,2024-11-11 09:19:27,2024-11-11 09:19:27
6315,9206,proposal,2023-09-16,2023-06-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6316,1781,proposal,2024-02-05,2023-12-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6317,7829,discovery,2022-11-19,2023-11-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6318,9545,proposal,2023-01-17,2023-07-12,2024-11-11 09:19:27,2024-11-11 09:19:27
6319,2533,discovery,2023-07-01,2024-07-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6320,9046,proposal,2023-07-21,2023-04-12,2024-11-11 09:19:27,2024-11-11 09:19:27
6321,2190,discovery,2024-05-26,2023-03-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6322,7164,discovery,2024-09-04,2024-08-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6323,2789,negotiation,2023-01-25,2024-05-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6324,7920,discovery,2023-10-24,2022-12-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6325,7076,discovery,2023-10-10,2023-11-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6326,5951,negotiation,2022-12-24,2024-09-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6327,9983,discovery,2024-06-11,2023-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6328,8907,discovery,2023-04-20,2023-07-03,2024-11-11 09:19:27,2024-11-11 09:19:27
6329,7292,proposal,2024-10-09,2024-02-03,2024-11-11 09:19:27,2024-11-11 09:19:27
6330,720,discovery,2024-02-25,2024-06-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6331,3845,proposal,2022-11-26,2023-05-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6332,8214,negotiation,2024-01-17,2023-09-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6333,2828,discovery,2023-07-08,2023-04-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6334,7064,proposal,2024-09-07,2023-02-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6335,9896,discovery,2023-09-16,2024-07-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6336,8856,proposal,2024-04-13,2023-11-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6337,1894,proposal,2023-03-16,2023-06-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6338,3212,proposal,2023-04-02,2023-05-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6339,3124,discovery,2024-07-17,2023-03-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6340,5386,discovery,2022-11-20,2023-12-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6341,4980,proposal,2024-07-21,2023-03-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6342,456,proposal,2024-06-23,2024-02-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6343,9548,proposal,2024-02-06,2024-01-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6344,280,proposal,2023-01-05,2023-12-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6345,9538,negotiation,2024-03-01,2023-06-02,2024-11-11 09:19:27,2024-11-11 09:19:27
6346,4449,negotiation,2023-03-02,2023-04-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6347,476,discovery,2023-01-26,2024-01-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6348,2484,proposal,2022-11-24,2024-04-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6349,6634,negotiation,2024-05-05,2022-11-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6350,1726,negotiation,2023-10-31,2023-03-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6351,5716,negotiation,2023-11-19,2024-04-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6352,1859,negotiation,2022-11-16,2023-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6353,1813,proposal,2023-08-14,2023-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6354,1707,negotiation,2023-04-11,2023-07-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6355,6786,proposal,2024-10-07,2023-11-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6356,8073,discovery,2024-02-02,2024-09-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6357,8883,negotiation,2022-12-31,2023-11-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6358,7980,discovery,2023-07-26,2024-04-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6359,9427,discovery,2023-01-07,2023-03-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6360,3175,proposal,2023-03-31,2024-01-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6361,3039,discovery,2023-10-28,2024-08-02,2024-11-11 09:19:27,2024-11-11 09:19:27
6362,8464,negotiation,2024-09-07,2023-02-02,2024-11-11 09:19:27,2024-11-11 09:19:27
6363,3921,negotiation,2023-07-19,2022-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6364,9473,negotiation,2023-07-11,2023-04-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6365,847,discovery,2024-06-29,2023-10-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6366,7334,negotiation,2023-11-22,2023-01-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6367,2694,negotiation,2023-09-01,2024-03-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6368,9595,negotiation,2023-10-08,2023-12-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6369,1617,negotiation,2023-11-27,2023-11-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6370,762,proposal,2024-01-23,2022-11-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6371,3512,proposal,2024-09-20,2024-10-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6372,5567,discovery,2023-11-29,2024-05-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6373,4361,negotiation,2024-07-20,2024-09-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6374,2664,negotiation,2023-03-18,2023-11-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6375,288,proposal,2024-04-16,2024-08-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6376,5206,discovery,2024-02-15,2023-01-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6377,7797,discovery,2023-04-21,2023-02-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6378,126,negotiation,2024-10-07,2023-11-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6379,8330,negotiation,2023-01-28,2023-02-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6380,5597,negotiation,2023-04-18,2024-05-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6381,5962,negotiation,2023-01-20,2023-11-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6382,6602,negotiation,2023-12-01,2024-08-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6383,369,negotiation,2024-08-31,2024-06-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6384,9476,discovery,2023-11-28,2024-06-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6385,8826,proposal,2023-03-04,2023-09-03,2024-11-11 09:19:27,2024-11-11 09:19:27
6386,4756,negotiation,2023-02-01,2023-07-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6387,8395,negotiation,2024-06-09,2024-09-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6388,5085,proposal,2023-03-11,2023-07-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6389,2757,negotiation,2024-02-09,2022-11-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6390,3919,negotiation,2024-09-28,2023-02-25,2024-11-11 09:19:27,2024-11-11 09:19:27
6391,9294,discovery,2024-02-24,2023-07-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6392,808,discovery,2024-05-24,2022-12-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6393,2131,discovery,2023-12-07,2024-08-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6394,5444,proposal,2023-08-08,2024-02-23,2024-11-11 09:19:27,2024-11-11 09:19:27
6395,5969,proposal,2023-12-09,2023-08-02,2024-11-11 09:19:27,2024-11-11 09:19:27
6396,7133,proposal,2024-06-11,2023-01-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6397,3726,discovery,2024-02-18,2023-11-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6398,1707,discovery,2023-07-08,2023-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6399,8882,proposal,2023-08-23,2023-05-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6400,4716,proposal,2022-11-06,2023-11-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6401,6501,proposal,2024-07-30,2024-04-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6402,56,negotiation,2024-08-24,2023-07-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6403,5292,proposal,2024-01-09,2024-06-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6404,6782,proposal,2023-07-03,2024-09-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6405,3982,discovery,2022-10-23,2024-06-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6406,1250,discovery,2023-09-15,2024-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6407,2615,discovery,2024-05-02,2024-05-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6408,8946,discovery,2023-11-18,2024-05-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6409,6054,negotiation,2022-12-31,2024-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6410,9149,discovery,2024-04-29,2024-09-23,2024-11-11 09:19:27,2024-11-11 09:19:27
6411,1863,negotiation,2024-10-09,2024-05-25,2024-11-11 09:19:27,2024-11-11 09:19:27
6412,6833,negotiation,2023-03-23,2023-01-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6413,4687,discovery,2023-09-19,2024-06-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6414,1262,proposal,2024-02-28,2023-03-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6415,1849,proposal,2023-10-07,2023-02-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6416,9016,proposal,2023-09-18,2023-03-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6417,522,negotiation,2023-07-14,2023-07-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6418,3143,proposal,2024-08-30,2023-07-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6419,6299,negotiation,2024-09-08,2024-08-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6420,7129,proposal,2024-08-25,2023-05-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6421,2227,proposal,2024-01-11,2024-07-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6422,1838,discovery,2023-08-21,2024-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6423,7179,discovery,2023-09-12,2023-11-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6424,7218,negotiation,2023-03-21,2023-09-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6425,8576,proposal,2023-07-19,2024-02-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6426,2139,discovery,2024-10-02,2024-09-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6427,3029,negotiation,2023-06-28,2023-05-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6428,2009,proposal,2023-08-27,2024-10-12,2024-11-11 09:19:27,2024-11-11 09:19:27
6429,7479,negotiation,2024-08-24,2023-11-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6430,402,negotiation,2022-10-26,2024-08-23,2024-11-11 09:19:27,2024-11-11 09:19:27
6431,4953,discovery,2024-02-15,2023-05-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6432,2487,negotiation,2023-05-06,2023-08-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6433,5883,discovery,2024-10-19,2023-01-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6434,5381,proposal,2024-07-18,2023-01-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6435,429,discovery,2023-05-03,2023-02-03,2024-11-11 09:19:27,2024-11-11 09:19:27
6436,1037,negotiation,2024-09-20,2023-09-25,2024-11-11 09:19:27,2024-11-11 09:19:27
6437,5796,proposal,2023-03-25,2023-05-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6438,9231,negotiation,2024-05-30,2023-04-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6439,6358,negotiation,2023-07-14,2023-10-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6440,953,proposal,2023-11-22,2024-08-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6441,8378,discovery,2022-12-17,2024-03-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6442,7609,discovery,2023-10-31,2023-12-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6443,3894,discovery,2023-07-19,2024-10-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6444,3055,proposal,2023-07-15,2024-02-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6445,3639,negotiation,2024-02-29,2023-10-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6446,168,discovery,2024-06-21,2023-03-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6447,9689,discovery,2023-07-30,2022-10-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6448,1359,discovery,2024-10-03,2024-02-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6449,3616,proposal,2024-04-05,2024-09-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6450,3647,negotiation,2024-03-27,2022-12-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6451,3087,negotiation,2024-03-25,2023-06-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6452,9630,negotiation,2022-11-09,2023-03-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6453,4427,discovery,2023-05-14,2024-05-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6454,9482,discovery,2022-11-29,2024-04-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6455,5335,discovery,2024-06-03,2023-01-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6456,2854,negotiation,2024-04-09,2023-10-23,2024-11-11 09:19:27,2024-11-11 09:19:27
6457,9681,proposal,2023-10-23,2023-03-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6458,3554,negotiation,2022-11-29,2023-05-12,2024-11-11 09:19:27,2024-11-11 09:19:27
6459,6013,discovery,2024-04-07,2023-08-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6460,7316,proposal,2023-04-18,2024-08-18,2024-11-11 09:19:27,2024-11-11 09:19:27
6461,7689,negotiation,2024-02-14,2024-07-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6462,3544,negotiation,2023-04-03,2022-12-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6463,327,proposal,2024-09-06,2023-05-23,2024-11-11 09:19:27,2024-11-11 09:19:27
6464,7189,negotiation,2024-05-30,2024-09-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6465,2678,proposal,2024-07-16,2024-01-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6466,7802,negotiation,2023-11-26,2023-05-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6467,2757,negotiation,2023-03-11,2024-03-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6468,4815,negotiation,2023-08-03,2023-08-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6469,5021,proposal,2023-01-06,2023-07-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6470,7725,discovery,2024-05-05,2024-08-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6471,1073,discovery,2023-10-20,2024-09-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6472,4632,discovery,2023-08-02,2024-09-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6473,7606,negotiation,2023-10-12,2023-12-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6474,7037,proposal,2024-08-14,2023-02-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6475,3471,negotiation,2023-07-24,2023-09-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6476,1316,proposal,2023-07-13,2023-11-17,2024-11-11 09:19:27,2024-11-11 09:19:27
6477,1843,discovery,2023-05-23,2024-08-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6478,6038,negotiation,2024-01-17,2023-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6479,2082,proposal,2023-09-10,2024-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6480,1659,discovery,2024-03-28,2024-07-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6481,599,discovery,2023-12-17,2022-11-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6482,5189,proposal,2022-12-23,2023-10-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6483,3761,negotiation,2023-11-18,2024-04-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6484,9550,negotiation,2023-10-25,2023-11-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6485,3406,proposal,2024-02-16,2024-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6486,9805,discovery,2023-01-31,2024-09-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6487,4588,discovery,2023-03-31,2023-09-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6488,2545,discovery,2024-05-24,2023-04-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6489,4961,proposal,2022-12-26,2024-03-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6490,8748,discovery,2024-03-18,2022-12-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6491,2193,proposal,2022-11-14,2023-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6492,3184,discovery,2023-07-28,2023-06-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6493,6462,negotiation,2024-06-25,2023-07-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6494,8461,proposal,2023-04-22,2023-01-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6495,2517,proposal,2024-05-06,2024-02-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6496,1754,discovery,2024-03-23,2023-03-11,2024-11-11 09:19:27,2024-11-11 09:19:27
6497,8253,negotiation,2023-06-16,2024-09-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6498,2515,proposal,2023-02-20,2023-12-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6499,9073,discovery,2024-03-03,2022-11-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6500,6503,discovery,2024-10-21,2023-05-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6501,6188,negotiation,2022-12-29,2024-02-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6502,6733,negotiation,2024-05-11,2023-06-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6503,2460,discovery,2024-01-09,2023-04-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6504,9073,negotiation,2024-02-27,2023-06-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6505,2784,negotiation,2024-05-06,2023-05-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6506,7786,discovery,2024-08-18,2023-04-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6507,6904,proposal,2022-11-18,2023-01-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6508,7926,negotiation,2023-10-18,2024-01-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6509,2670,negotiation,2024-09-13,2023-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6510,8758,negotiation,2024-06-03,2024-07-28,2024-11-11 09:19:27,2024-11-11 09:19:27
6511,3728,proposal,2024-04-06,2024-01-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6512,3355,proposal,2024-03-16,2023-12-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6513,3928,proposal,2023-06-11,2023-04-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6514,8736,proposal,2023-02-12,2024-02-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6515,3131,negotiation,2024-06-24,2024-09-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6516,9417,negotiation,2023-08-24,2024-06-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6517,5294,discovery,2022-12-17,2022-12-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6518,7174,proposal,2023-07-04,2023-12-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6519,6002,discovery,2024-01-29,2022-10-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6520,5909,proposal,2023-02-17,2023-04-14,2024-11-11 09:19:27,2024-11-11 09:19:27
6521,3653,proposal,2023-10-23,2022-12-15,2024-11-11 09:19:27,2024-11-11 09:19:27
6522,6223,discovery,2024-02-05,2024-05-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6523,9324,discovery,2024-09-07,2023-02-23,2024-11-11 09:19:27,2024-11-11 09:19:27
6524,6626,negotiation,2024-07-26,2022-12-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6525,5842,discovery,2023-03-24,2024-07-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6526,358,discovery,2023-01-22,2022-11-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6527,6689,negotiation,2023-12-28,2024-08-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6528,3755,negotiation,2024-09-14,2024-06-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6529,1862,negotiation,2023-05-11,2024-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6530,5234,negotiation,2024-07-22,2023-02-22,2024-11-11 09:19:27,2024-11-11 09:19:27
6531,3343,negotiation,2024-01-21,2023-04-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6532,5417,proposal,2022-10-22,2023-09-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6533,6818,discovery,2023-08-06,2024-10-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6534,8407,negotiation,2023-07-28,2024-05-02,2024-11-11 09:19:27,2024-11-11 09:19:27
6535,1352,proposal,2024-04-02,2023-02-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6536,8323,proposal,2022-12-26,2024-06-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6537,3914,discovery,2022-12-09,2024-04-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6538,9863,negotiation,2023-07-01,2024-10-04,2024-11-11 09:19:27,2024-11-11 09:19:27
6539,3478,proposal,2023-07-27,2023-04-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6540,2223,negotiation,2023-04-30,2024-06-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6541,3205,negotiation,2023-10-10,2024-03-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6542,887,proposal,2024-05-06,2023-07-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6543,4592,negotiation,2023-12-06,2023-05-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6544,5182,proposal,2024-10-19,2023-06-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6545,2166,discovery,2024-05-15,2023-12-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6546,9916,negotiation,2023-08-08,2024-03-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6547,4142,proposal,2022-11-29,2023-05-16,2024-11-11 09:19:27,2024-11-11 09:19:27
6548,5576,negotiation,2024-09-30,2023-12-11,2024-11-11 09:19:27,2024-11-11 09:19:27
6549,7425,proposal,2024-06-08,2023-05-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6550,307,negotiation,2024-07-30,2023-04-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6551,2387,discovery,2023-01-06,2023-05-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6552,4310,discovery,2023-02-21,2022-11-09,2024-11-11 09:19:27,2024-11-11 09:19:27
6553,2144,negotiation,2024-01-26,2023-01-12,2024-11-11 09:19:27,2024-11-11 09:19:27
6554,4681,negotiation,2023-11-30,2023-10-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6555,6099,proposal,2024-06-23,2023-11-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6556,5919,discovery,2024-09-06,2024-05-31,2024-11-11 09:19:27,2024-11-11 09:19:27
6557,581,discovery,2023-08-10,2023-03-07,2024-11-11 09:19:27,2024-11-11 09:19:27
6558,1607,proposal,2023-11-06,2023-02-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6559,6369,discovery,2024-10-15,2023-11-29,2024-11-11 09:19:27,2024-11-11 09:19:27
6560,2863,negotiation,2022-11-29,2023-06-25,2024-11-11 09:19:27,2024-11-11 09:19:27
6561,732,proposal,2024-04-11,2024-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
6562,7693,proposal,2024-03-24,2024-10-19,2024-11-11 09:19:27,2024-11-11 09:19:27
6563,3446,negotiation,2023-03-28,2023-04-12,2024-11-11 09:19:27,2024-11-11 09:19:27
6564,6820,proposal,2023-01-23,2023-08-06,2024-11-11 09:19:27,2024-11-11 09:19:27
6565,8670,discovery,2024-04-25,2022-12-08,2024-11-11 09:19:27,2024-11-11 09:19:27
6566,498,proposal,2024-03-03,2023-11-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6567,5857,discovery,2023-03-28,2023-07-11,2024-11-11 09:19:27,2024-11-11 09:19:27
6568,1227,discovery,2022-11-04,2024-04-11,2024-11-11 09:19:27,2024-11-11 09:19:27
6569,4493,proposal,2024-08-30,2023-06-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6570,8493,proposal,2023-02-16,2023-08-26,2024-11-11 09:19:27,2024-11-11 09:19:27
6571,5328,negotiation,2022-11-08,2024-03-30,2024-11-11 09:19:27,2024-11-11 09:19:27
6572,9256,discovery,2024-05-10,2023-03-10,2024-11-11 09:19:27,2024-11-11 09:19:27
6573,9312,discovery,2023-08-16,2023-03-24,2024-11-11 09:19:27,2024-11-11 09:19:27
6574,7342,negotiation,2023-02-23,2024-05-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6575,1125,negotiation,2023-12-11,2024-08-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6576,3465,negotiation,2023-10-23,2022-11-27,2024-11-11 09:19:27,2024-11-11 09:19:27
6577,6868,discovery,2024-04-15,2024-06-20,2024-11-11 09:19:27,2024-11-11 09:19:27
6578,8825,proposal,2022-12-09,2023-11-13,2024-11-11 09:19:27,2024-11-11 09:19:27
6579,6195,discovery,2023-03-13,2023-09-01,2024-11-11 09:19:27,2024-11-11 09:19:27
6580,9340,negotiation,2023-11-13,2024-08-21,2024-11-11 09:19:27,2024-11-11 09:19:27
6581,8402,proposal,2023-05-27,2022-12-16,2024-11-11 09:19:27,2024-11-11 09:19:27
